Instância,Otimo,Melhor_Gulosa,Média_Gulosa,Tempo_Gulosa,GAP_Gulosa,Melhor_VND,Média_VND,Tempo_VND,GAP_VND,Melhor_GRASP,Média_GRASP,Tempo_GRASP,GAP_GRASP
n3m10A.txt,7483,23940,23940.0,0.0010182857513427734,219.92516370439662,15738,15738.0,0.06557583808898926,110.31671789389281,7483,12031.5,0.47549915313720703,0.0
n3m10B.txt,1277,4902,4902.0,0.0,283.86844166014095,3211,3211.0,0.03149080276489258,151.4487079091621,1433,4705.7,0.41750597953796387,12.216131558339859
n3m10C.txt,2088,4610,4610.0,0.0,120.78544061302682,4610,4610.0,0.016554594039916992,120.78544061302682,2088,2088.0,0.32303762435913086,0.0
n3m10D.txt,322,3564,3564.0,0.0,1006.832298136646,3564,3564.0,0.01968836784362793,1006.832298136646,322,383.8,0.3983879089355469,0.0
n3m10E.txt,3343,4887,4887.0,0.0010619163513183594,46.18606042476817,4753,4753.0,0.026877403259277344,42.17768471432844,3910,4316.4,0.42775774002075195,16.960813640442716
